Barbarian,,,,,,,,,,,,,,,,,
,Skill10,sc3d/beetle_bosstunneler_skill_bullethell_b.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_tunneler/enemy_beetle_boss_tunneler_skill_bullethell_b,,,,,,2,200,,
,,,,,,,,fx/effect/ps_ko_bosstunneler_hand_r_trail,44,,,,,,,,
,,,,,,,,fx/effect/ps_ko_bosstunneler_hand_l_trail,44,,,,,,,,
,,,,,,,,fx/effect/ps_ko_bosstunneler_book_active_02,40,,,50,,,,,
,,,,,,,,fx/effect/ps_ko_bosstunneler_book_active_03,45,,,,,,,,
,,,,,,,,fx/effect/ps_ko_bosstunneler_bullethell,50,,,,,,,,
,,,,,,,,fx/effect/ps_ko_bosstunneler_bullethell3_shoot_hand_r,46,,,,,,,,
,,,,,,,,fx/effect/ps_ko_bosstunneler_bullethell3_shoot_hand_l,46,,,,,,,,
,Skill11,sc3d/beetle_bosstunneler_skill_spikes.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_tunneler/enemy_beetle_boss_tunneler_skill_spikes,,,,,,2,100,,
,,,,,,,,fx/effect/ps_ko_bosstunneler_muzzleflash_02,20,,,,,,,,
,,,,,,,,fx/effect/ps_ko_bosstunneler_hand_r_trail,42,,,,,,,,
,,,,,,,,fx/effect/ps_ko_bosstunneler_book_active_02,,,,50,,,,,
,,,,,,,,fx/effect/ps_ko_bosstunneler_spikes_charge_hand_r,,,,,,,,,
,,,,,,,,fx/effect/ps_ko_bosstunneler_spikes_shoot_hand_r,46,,,,,,,,
,Death,sc3d/beetle_bosstunneler_death.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_tunneler/enemy_beetle_boss_tunneler_death,,,,,,2,,,
,,,,,,,,fx/effect/ps_ko_death_icon,1,,,,none,,,,
,,,,,,,,fx/effect/ps_boss_death_wide_01,20,,,,,,,,
,,,,,,,,fx/effect/ps_boss_death_floor_01,20,,,,,,,,
,,,,,,,,fx/effect/ps_screenshake_death_explosion,51,,,,,,,,
,Alert,sc3d/beetle_bosstunneler_alert.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_tunneler/enemy_beetle_boss_tunneler_alert,,,,,,2,50,,
,Celebrate,sc3d/beetle_bosstunneler_idle_c.glb,,85,114,,,,,,,,,2,100,,
Beetle Strong Summoner,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/beetle_strongsummoner_idle_a.glb,10,,,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_idle_a,,,,,,,200,,
,,sc3d/beetle_strongsummoner_idle_b.glb,5,,,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_idle_b,,,,,,,200,,
,,,,,,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_idle_b_staff,80,,,,,,,,
,Run,sc3d/beetle_strongsummoner_run_a.glb,,,,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_run,1,,,,,1,,,
,,,,,,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_run,23,,,,,,,,
,Attack1,sc3d/beetle_strongsummoner_attack_a.glb,,,,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_attack_a,,,,,,2,150,150,
,,,,,,,,fx/effect/ps_blobsummoner_shooting_staff_01,,,,,,,,,
,Attack2,sc3d/beetle_strongsummoner_attack_b.glb,,,,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_attack_a,,,,,,2,150,150,
,,,,,,,,fx/effect/ps_blobsummoner_shooting_staff_01,,,,,,,,,
,Alert,sc3d/beetle_strongsummoner_alert.glb,,,,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_alert,,,,,,2,100,,
,Ambush,sc3d/beetle_strongsummoner_ambush.glb,,,,,,,,,,,,2,,,
,Spawn,sc3d/beetle_strongsummoner_ambush.glb,,,,,,,,,,,,2,,,
,Stun,sc3d/beetle_strongsummoner_stun.glb,,,9,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_hit,,,,,,2,150,,
,Stun Loop,sc3d/beetle_strongsummoner_stun.glb,,10,54,,,,,,,,,,,,
,Stun Recover,sc3d/beetle_strongsummoner_stun.glb,,55,80,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_recover,,,,,,2,200,,
,Skill1,sc3d/beetle_strongsummoner_skill_a.glb,,,,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_skill_summon,,,,,,2,200,,
,,,,,,,,fx/effect/ps_blobsummoner_summon_01,10,,,,,,,,
,,,,,,,,fx/effect/ps_blobsummoner_stuaff_top_01,53,,,,,,,,
,,,,,,,,fx/effect/ps_blobsummoner_hand_left_01,10,,,,,,,,
,Skill2,sc3d/beetle_strongsummoner_run_a.glb,,,22,,,,,,,,,2,200,,
,Skill3,sc3d/beetle_strongsummoner_skill_a.glb,,,,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_skill_summon,,,,,,2,200,,
,Knockout,sc3d/beetle_strongsummoner_stun.glb,,,9,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_hit,,,,,,2,150,,
,Knockout Loop,sc3d/beetle_strongsummoner_stun.glb,,10,54,,,,,,,,,2,,,
,Knockout Recover,sc3d/beetle_strongsummoner_stun.glb,,55,80,,,fmod_studio_sounds/characters/beetle_summoner/enemy_beetle_summoner_recover,,,,,,2,200,,
Beetle Boss Summoner,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/beetle_strongsummoner_idle_a.glb,10,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_idle_a,,,,,,,200,,
,,sc3d/beetle_strongsummoner_idle_b.glb,5,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_idle_b,,,,,,,200,,
,,,,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_idle_b_staff,80,,,,,,,,
,Run,sc3d/beetle_strongsummoner_run_a.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_run,1,,,,,1,,,
,,,,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_run,23,,,,,,,,
,Attack1,sc3d/beetle_strongsummoner_attack_a.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_attack_a,,,,,,2,150,150,
,,,,,,,,fx/effect/ps_sboss_muzzle_01,12,260,,,,,,,
,,,,,,,,fx/effect/ps_sboss_shooting_staff_01,,,,,,,,,
,Attack2,sc3d/beetle_strongsummoner_attack_b.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_attack_a,,,,,,2,150,150,
,,,,,,,,fx/effect/ps_sboss_muzzle_01,12,260,,,,,,,
,,,,,,,,fx/effect/ps_sboss_shooting_staff_01,,,,,,,,,
,Alert,sc3d/beetle_strongsummoner_alert.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_alert,,,,,,2,100,,
,Ambush,sc3d/beetle_strongsummoner_ambush.glb,,,,,,,,,,,,2,,,
,Spawn,sc3d/beetle_strongsummoner_ambush.glb,,,,,,,,,,,,2,,,
,Stun,sc3d/beetle_strongsummoner_stun.glb,,,9,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_hit,,,,,,2,150,,
,Stun Loop,sc3d/beetle_strongsummoner_stun.glb,,10,54,,,,,,,,,,,,
,Stun Recover,sc3d/beetle_strongsummoner_stun.glb,,55,80,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_recover,,,,,,2,200,,
,Skill1,sc3d/beetle_strongsummoner_skill_a.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_skill_summon,,,,,,2,200,,
,,,,,,,,fx/effect/ps_sboss_summon_hand_01,,,,,,,,,
,,,,,,,,fx/effect/ps_sboss_summon_floor_01,10,,,,,,,,
,,,,,,,,fx/effect/ps_sboss_staff_top_01,53,,,,,,,,
,,,,,,,,fx/effect/ps_blobsummoner_hand_left_01,10,,,,,,,,
,Skill2,sc3d/beetle_strongsummoner_run_a.glb,,,22,,,,,,,,,2,200,,
,Skill3,sc3d/beetle_bosssummoner_skill_teleport.glb,,,50,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_skill_teleport_a,,,,,,2,400,,
,,,,,,,,fx/effect/ps_sboss_tp_in_01,26,,,,,,,,
,Skill4,sc3d/beetle_bosssummoner_skill_starfall_a.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_skill_starfall_a,,,,,,2,200,,
,,,,,,,,fx/effect/ps_sboss_rain_hand_01,,,,,,,,,
,Skill5,sc3d/beetle_bosssummoner_skill_starfall_b.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_skill_starfall_b,,,,,,2,200,,
,Skill6,sc3d/beetle_bosssummoner_skill_starfall_c.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_skill_starfall_c,,,,,,2,200,,
,Skill7,sc3d/beetle_bosssummoner_skill_teleport.glb,,45,89,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_skill_teleport_b,,,,,,2,,,
,,,,,,,,fx/effect/ps_sboss_tp_out_01,,,,,,,,,
,Knockout,sc3d/beetle_strongsummoner_stun.glb,,,9,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_hit,,,,,,2,150,,
,Knockout Loop,sc3d/beetle_strongsummoner_stun.glb,,10,54,,,,,,,,,2,,,
,Knockout Recover,sc3d/beetle_strongsummoner_stun.glb,,55,80,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_recover,,,,,,2,200,,
,Death,sc3d/beetle_bosssummoner_death.glb,,,,,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_death,,,,,,2,200,,
,,,,,,,,fx/effect/ps_ko_death_icon,1,,,,none,,,,
,,,,,,,,fx/effect/ps_boss_death_tall_01,14,,,,,,,,
,,,,,,,,fx/effect/ps_boss_death_floor_01,14,,,,,,,,
,,,,,,,,fx/effect/ps_screenshake_death_explosion,45,,,,,,,,
Beetle Small Minion,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/beetle_small_minion_idle_a.glb,,,,,,,,,,,,,100,,
,Run,sc3d/beetle_small_minion_run.glb,8,,,,,fmod_studio_sounds/characters/beetle_minion/enemy_beetle_minion_run,,,,,,1,,,
,,sc3d/beetle_small_minion_run.glb,10,,,,,fmod_studio_sounds/characters/beetle_minion/enemy_beetle_minion_run,,,,,,1,,,
,Attack1,sc3d/beetle_small_minion_attack_a.glb,,,,,,fmod_studio_sounds/characters/beetle_minion/enemy_beetle_minion_attack_a,,,,,,2,100,,
,,,,,,,,fx/effect/ps_blob_slash_01,3,,,,,,,,
,Attack2,sc3d/beetle_small_minion_attack_a.glb,,,,,,fmod_studio_sounds/characters/beetle_minion/enemy_beetle_minion_attack_a,,,,,,2,100,,
,,,,,,,,fx/effect/ps_blob_slash_01,3,,,,,,,,
,Attack3,sc3d/beetle_small_minion_attack_a.glb,,,,,,fmod_studio_sounds/characters/beetle_minion/enemy_beetle_minion_attack_a,,,,,,2,100,,
,,,,,,,,fx/effect/ps_blob_slash_01,3,,,,,,,,
,Attack4,sc3d/beetle_small_minion_attack_a.glb,,,,,,fmod_studio_sounds/characters/beetle_minion/enemy_beetle_minion_attack_a,,,,,,2,100,,
,,,,,,,,fx/effect/ps_blob_slash_01,3,,,,,,,,
,Spawn,sc3d/beetle_small_minion_appear.glb,,,,,,fmod_studio_sounds/characters/beetle_minion/enemy_beetle_minion_appear,,,,,,2,,,
,,,,,,,,fx/effect/ps_blob_spawn_01,,,,,,,,,
,Ambush,sc3d/beetle_small_minion_appear.glb,,,,,,fmod_studio_sounds/characters/beetle_minion/enemy_beetle_minion_appear,,,,,,2,,,
,Stun,sc3d/beetle_small_minion_stun.glb,,,9,,,,,,,,,2,60,,
,Stun Loop,sc3d/beetle_small_minion_stun.glb,,10,50,,,,,,,,,,,,
,Stun Recover,sc3d/beetle_small_minion_stun.glb,,50,60,,,,,,,,,2,100,,
,Skill1,sc3d/beetle_small_minion_skill_a.glb,,,,,,fmod_studio_sounds/characters/beetle_minion/enemy_beetle_minion_skill_a,,,,,,2,,,
,,,,,,,,fx/effect/ps_blob_slash_jump_01,,,,,,,,,
,,,,,,,,fx/effect/ps_blob_slash_jump_dust_01,,,,,,,,,
,Skill2,sc3d/beetle_small_minion_skill_a.glb,,,,,,fmod_studio_sounds/characters/beetle_minion/enemy_beetle_minion_skill_a,,,,,,2,,,
,Skill3,sc3d/beetle_small_minion_skill_a.glb,,,,,,fmod_studio_sounds/characters/beetle_minion/enemy_beetle_minion_skill_a,,,,,,2,,,
,Knockout,sc3d/beetle_small_minion_stun.glb,,,9,,,,,,,,,2,60,,
,Knockout Loop,sc3d/beetle_small_minion_stun.glb,,10,50,,,,,,,,,2,,,
,Knockout Recover,sc3d/beetle_small_minion_stun.glb,,50,60,,,,,,,,,2,100,,
Cat Weak Melee,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/cat_weakmelee_idle_a.glb,10,,,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_idle_a,,,,,,,100,,
,,sc3d/cat_weakmelee_idle_b.glb,7,,,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_idle_b,,,,,,,100,,
,,sc3d/cat_weakmelee_idle_c.glb,5,,,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_idle_c,,,,,,,100,,
,Run,sc3d/cat_weakmelee_run.glb,,,,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_run,2,,,,,1,100,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_fast,10,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_fast,21,,,,,,,,
,Attack1,sc3d/cat_weakmelee_attack_a.glb,,,,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_attack_a,,,,,,2,60,100,
,,,,,,,,fx/effect/ps_cat_weak_melee_slash_01,8,,,,,,,,
,Attack2,sc3d/cat_weakmelee_attack_b.glb,,,,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_attack_a,,,,,,2,60,100,
,,,,,,,,fx/effect/ps_cat_weak_melee_slash_02,8,,,,,,,,
,Skill1,sc3d/cat_weakmelee_skill_dash.glb,,0,23,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_skill_dash_a,,,,,,2,100,,
,,,,,,,,fx/effect/ps_cat_melee_weak_charge_01,12,,,,,,,,
,,,,,,,,fx/effect/ps_cat_weak_melee_vert_slash_01,20,,,,,,,,
,Skill2,sc3d/cat_weakmelee_skill_dash.glb,,27,46,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_skill_dash_b,,,,,,2,0,,
,,,,,,,,fx/effect/ps_cat_weak_melee_vert_slash_01,20,,,,,,,,
,Stun,sc3d/cat_weakmelee_stun.glb,,,9,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_stun,,,,,,2,60,,
,Stun Loop,sc3d/cat_weakmelee_stun.glb,,10,46,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_stun_loop,,,,,,,,,
,Stun Recover,sc3d/cat_weakmelee_stun.glb,,47,59,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_stun_end,,,,,,2,100,,
,Knockout,sc3d/cat_weakmelee_stun.glb,,,9,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_stun,,,,,,2,60,,
,Knockout Loop,sc3d/cat_weakmelee_stun.glb,,10,46,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_stun_loop,,,,,,2,,,
,Knockout Recover,sc3d/cat_weakmelee_stun.glb,,47,59,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_stun_end,,,,,,2,100,,
,Ambush,sc3d/cat_weakmelee_ambush.glb,,,,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_ambush,,,,,,2,,,
,,,,,,,,fx/effect/ps_ko_cat_spawn,1,,,,,,,,
,Spawn,sc3d/cat_weakmelee_ambush.glb,,,,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_ambush,,,,,,2,,,
,,,,,,,,fx/effect/ps_ko_cat_spawn,1,,,,,,,,
,Alert,sc3d/cat_weakmelee_idle_b.glb,,5,20,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_alert,,,,,,2,60,,
,Static Ui,sc3d/cat_weakmelee_idle_a.glb,,1,1,,,,,,,,,,,,
,Celebrate,sc3d/cat_weakmelee_idle_c.glb,,,,,,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_idle_c,,,,,,2,100,,
Cat Weak Ranged,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/cat_weakranged_idle_a.glb,10,,,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_idle_a,,,,,,,100,,
,,sc3d/cat_weakranged_idle_b.glb,7,,,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_idle_b,,,,,,,100,,
,,sc3d/cat_weakranged_idle_c.glb,5,,,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_idle_c,,,,,,,100,,
,Run,sc3d/cat_weakranged_run.glb,10,,,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_run,2,,,,,1,60,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_fast,10,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_fast,21,,,,,,,,
,Attack1,sc3d/cat_weakranged_attack_a.glb,,,,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_attack_a,,,,,,2,60,,
,,,,,,,,fx/effect/ps_cat_weak_ranged_mf_01,,,,,,,,,
,,,,,,,,fx/effect/ps_cat_weak_ranged_mf_02,9,,,,,,,,
,Attack2,sc3d/cat_weakranged_attack_a.glb,,,,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_attack_a,,,,,,2,60,,
,,,,,,,,fx/effect/ps_cat_weak_ranged_mf_01,,,,,,,,,
,,,,,,,,fx/effect/ps_cat_weak_ranged_mf_02,9,,,,,,,,
,Stun,sc3d/cat_weakranged_stun.glb,,0,9,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_stun,,,,,,2,,,
,Stun Loop,sc3d/cat_weakranged_stun.glb,,10,59,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_stun_loop,,,,,,,,,
,Stun Recover,sc3d/cat_weakranged_stun.glb,,60,70,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_stun_end,,,,,,2,100,,
,Knockout,sc3d/cat_weakranged_stun.glb,,,9,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_stun,,,,,,2,,,
,Knockout Loop,sc3d/cat_weakranged_stun.glb,,10,50,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_stun_loop,,,,,,2,,,
,Knockout Recover,sc3d/cat_weakranged_stun.glb,,50,60,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_stun_end,,,,,,2,100,,
,Ambush,sc3d/cat_weakranged_ambush.glb,,,,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_ambush,,,,,,2,,,
,,,,,,,,fx/effect/ps_ko_cat_spawn,1,,,,,,,,
,Spawn,sc3d/cat_weakranged_ambush.glb,,,,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_ambush,,,,,,2,,,
,,,,,,,,fx/effect/ps_ko_cat_spawn,1,,,,,,,,
,Skill1,sc3d/cat_weakranged_attack_melee_a.glb,,,,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_attack_melee_a,,,,,,2,100,,
,,,,,,,,fx/effect/ps_cat_weak_ranged_poke_01,13,,,,,,,,
,Skill2,sc3d/cat_weakranged_skill_jumpback.glb,,,,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_skill_jumpback,,,,,,2,150,,
,,,,,,,,fx/effect/ps_cat_weak_melee_jump_01,27,,,,,,,,
,Alert,sc3d/cat_weakranged_idle_c.glb,,90,104,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_alert,,,,,,2,60,,
,Static Ui,sc3d/cat_weakranged_idle_a.glb,,1,1,,,,,,,,,,,,
,Celebrate,sc3d/cat_weakranged_idle_a.glb,,,,,,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_idle_a,,,,,,2,100,,
Cat Strong Melee,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/cat_strongmelee_idle_a.glb,10,,,,,,,,,,,,100,,
,,sc3d/cat_strongmelee_idle_a.glb,7,,,,,,,,,,,,100,,
,,sc3d/cat_strongmelee_idle_a.glb,5,,,,,,,,,,,,100,,
,Run,sc3d/cat_strongmelee_run.glb,,,,,,,,,,,,1,100,,
,Skill1,,,,,,,,,,,,,2,100,,
,Attack1,sc3d/cat_strongmelee_attack_a.glb,,,,,,,,,,,,2,150,,
,Attack2,sc3d/cat_strongmelee_attack_b.glb,,,,,,,,,,,,2,150,,
,Skill2,,,,,,,,,,,,,2,0,,
,Stun,sc3d/cat_strongmelee_idle_a.glb,,,,,,,,,,,,2,60,,
,Stun Loop,sc3d/cat_strongmelee_idle_a.glb,,,,,,,,,,,,,,,
,Stun Recover,sc3d/cat_strongmelee_idle_a.glb,,,,,,,,,,,,2,100,,
,Knockout,sc3d/cat_strongmelee_idle_a.glb,,,,,,,,,,,,2,60,,
,Knockout Loop,sc3d/cat_strongmelee_idle_a.glb,,,,,,,,,,,,2,,,
,Knockout Recover,sc3d/cat_strongmelee_idle_a.glb,,,,,,,,,,,,2,100,,
,Ambush,,,,,,,,,,,,,2,,,
,Spawn,,,,,,,,,,,,,2,,,
,Alert,,,,,,,,,,,,,2,60,,
,Static Ui,sc3d/cat_strongmelee_idle_a.glb,,1,1,,,,,,,,,,,,
,Celebrate,sc3d/cat_strongmelee_idle_a.glb,,,,,,,,,,,,2,100,,
Cat Strong Specialist,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/cat_strongspecialist_idle_a.glb,10,,,,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_idle_a,,,,,,,100,,
,,sc3d/cat_strongspecialist_idle_b.glb,7,,,,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_idle_b,,,,,,,100,,
,,sc3d/cat_strongspecialist_idle_c.glb,5,,,,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_idle_c,,,,,,,100,,
,Run,sc3d/cat_strongspecialist_run.glb,10,,,,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_run,10,,,,,1,200,,
,,,,,,,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_run,20,,,,,,,,
,Attack1,sc3d/cat_strongspecialist_attack_a.glb,,0,23,35,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_attack_a,,,,,,2,100,200,
,,,,,,,,fx/effect/ps_ko_cat_strongspecialist_poke_01,6,,,,,,,,
,Attack2,sc3d/cat_strongspecialist_attack_b.glb,,0,23,35,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_attack_a,,,,,,2,100,200,
,,,,,,,,fx/effect/ps_ko_cat_strongspecialist_poke_overhead_01,8,,,,,,,,
,Stun,sc3d/cat_strongspecialist_stun.glb,,0,9,,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_stun,,,,,,2,,,
,Stun Loop,sc3d/cat_strongspecialist_stun.glb,,10,62,,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_stun_loop,,,,,,,,,
,Stun Recover,sc3d/cat_strongspecialist_stun.glb,,63,74,,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_stun_end,,,,,,2,100,,
,Knockout,sc3d/cat_strongspecialist_stun.glb,,0,9,,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_stun,,,,,,2,,,
,Knockout Loop,sc3d/cat_strongspecialist_stun.glb,,10,62,,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_stun_loop,,,,,,2,,,
,Knockout Recover,sc3d/cat_strongspecialist_stun.glb,,63,74,,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_stun_end,,,,,,2,100,,
,Special Attack 1,sc3d/cat_strongspecialist_attack_special.glb,,,,,,fmod_studio_sounds/characters/cat_strong_specialist/enemy_cat_strong_specialist_attack_special,,,,,,2,60,,
,,,,,,,,fx/effect/ps_ko_cat_strongspecialist_slash_02,7,,,,,,,,
,,,,,,,,fx/effect/ps_ko_cat_strongspecialist_slash_01,16,,,,,,,,
,,,,,,,,fx/effect/ps_ko_cat_strongspecialist_slash_02,25,,,,,,,,
